PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"31748749","Sensorimotor experience remaps visual input to a heading-direction network","Fisher YE, Lu J, D'Alessandro I, Wilson RI.","Nature. 2019 Dec;576(7785):121-125. doi: 10.1038/s41586-019-1772-4. Epub 2019 Nov 20.","Fisher YE","Nature","2019","2019/11/22","PMC7753972","NIHMS1645279","10.1038/s41586-019-1772-4"
"28893998","Engineering a light-activated caspase-3 for precise ablation of neurons in vivo","Smart AD, Pache RA, Thomsen ND, Kortemme T, Davis GW, Wells JA.","Proc Natl Acad Sci U S A. 2017 Sep 26;114(39):E8174-E8183. doi: 10.1073/pnas.1705064114. Epub 2017 Sep 11.","Smart AD","Proc Natl Acad Sci U S A","2017","2017/09/13","PMC5625904","","10.1073/pnas.1705064114"
"38045425","Updates to the Alliance of Genome Resources Central Infrastructure Alliance of Genome Resources Consortium","Alliance of Genome Resources Consortium.","bioRxiv [Preprint]. 2023 Nov 22:2023.11.20.567935. doi: 10.1101/2023.11.20.567935.","Alliance of Genome Resources Consortium","bioRxiv","2023","2023/12/04","PMC10690154","","10.1101/2023.11.20.567935"
"23925233","Neuroscience: Accurate maps of visual circuitry","Masland RH.","Nature. 2013 Aug 8;500(7461):154-5. doi: 10.1038/500154a.","Masland RH","Nature","2013","2013/08/09","","","10.1038/500154a"
"34011945","Regulation of coordinated muscular relaxation in Drosophila larvae by a pattern-regulating intersegmental circuit","Hiramoto A, Jonaitis J, Niki S, Kohsaka H, Fetter RD, Cardona A, Pulver SR, Nose A.","Nat Commun. 2021 May 19;12(1):2943. doi: 10.1038/s41467-021-23273-y.","Hiramoto A","Nat Commun","2021","2021/05/20","PMC8134441","","10.1038/s41467-021-23273-y"
"25049376","Predicting fruit fly's sensing rate with insect flight simulations","Chang S, Wang ZJ.","Proc Natl Acad Sci U S A. 2014 Aug 5;111(31):11246-51. doi: 10.1073/pnas.1314738111. Epub 2014 Jul 21.","Chang S","Proc Natl Acad Sci U S A","2014","2014/07/23","PMC4128102","","10.1073/pnas.1314738111"
"38045306","Muscle cofilin alters neuromuscular junction postsynaptic development to strengthen functional neurotransmission","Christophers B, Leahy SN, Soffar DB, von Saucken VE, Broadie K, Baylies MK.","bioRxiv [Preprint]. 2023 Nov 22:2023.11.21.568166. doi: 10.1101/2023.11.21.568166.","Christophers B","bioRxiv","2023","2023/12/04","PMC10690168","","10.1101/2023.11.21.568166"
"37838791","Glia instruct axon regeneration via a ternary modulation of neuronal calcium channels in Drosophila","Trombley S, Powell J, Guttipatti P, Matamoros A, Lin X, O'Harrow T, Steinschaden T, Miles L, Wang Q, Wang S, Qiu J, Li Q, Li F, Song Y.","Nat Commun. 2023 Oct 14;14(1):6490. doi: 10.1038/s41467-023-42306-2.","Trombley S","Nat Commun","2023","2023/10/14","PMC10576831","","10.1038/s41467-023-42306-2"
"29097543","Topological and modality-specific representation of somatosensory information in the fly brain","Tsubouchi A, Yano T, Yokoyama TK, Murtin C, Otsuna H, Ito K.","Science. 2017 Nov 3;358(6363):615-623. doi: 10.1126/science.aan4428.","Tsubouchi A","Science","2017","2017/11/04","","","10.1126/science.aan4428"
"28045048","In vivo single-molecule imaging of syntaxin1A reveals polyphosphoinositide- and activity-dependent trapping in presynaptic nanoclusters","Bademosi AT, Lauwers E, Padmanabhan P, Odierna L, Chai YJ, Papadopulos A, Goodhill GJ, Verstreken P, van Swinderen B, Meunier FA.","Nat Commun. 2017 Jan 3;8:13660. doi: 10.1038/ncomms13660.","Bademosi AT","Nat Commun","2017","2017/01/04","PMC5171881","","10.1038/ncomms13660"
"38753511","Peripheral preprocessing in Drosophila facilitates odor classification","Puri P, Wu ST, Su CY, Aljadeff J.","Proc Natl Acad Sci U S A. 2024 May 21;121(21):e2316799121. doi: 10.1073/pnas.2316799121. Epub 2024 May 16.","Puri P","Proc Natl Acad Sci U S A","2024","2024/05/16","PMC11126917","","10.1073/pnas.2316799121"
"38902233","Orb2 enables rare-codon-enriched mRNA expression during Drosophila neuron differentiation","Stewart RK, Nguyen P, Laederach A, Volkan PC, Sawyer JK, Fox DT.","Nat Commun. 2024 Jun 20;15(1):5270. doi: 10.1038/s41467-024-48344-8.","Stewart RK","Nat Commun","2024","2024/06/20","PMC11190236","","10.1038/s41467-024-48344-8"
"30804200","Glial ensheathment of the somatodendritic compartment regulates sensory neuron structure and activity","Yadav S, Younger SH, Zhang L, Thompson-Peer KL, Li T, Jan LY, Jan YN.","Proc Natl Acad Sci U S A. 2019 Mar 12;116(11):5126-5134. doi: 10.1073/pnas.1814456116. Epub 2019 Feb 25.","Yadav S","Proc Natl Acad Sci U S A","2019","2019/02/27","PMC6421456","","10.1073/pnas.1814456116"
"25743851","Visually induced initiation of Drosophila innate courtship-like following pursuit is mediated by central excitatory state","Kohatsu S, Yamamoto D.","Nat Commun. 2015 Mar 6;6:6457. doi: 10.1038/ncomms7457.","Kohatsu S","Nat Commun","2015","2015/03/07","","","10.1038/ncomms7457"
"40038269","Microbiome-emitted scents activate olfactory neuron-independent airway-gut-brain axis to promote host growth in Drosophila","Lee JW, Lee KA, Jang IH, Nam K, Kim SH, Kyung M, Cho KC, Lee JH, You H, Kim EK, Koh YH, Lee H, Park J, Hwang SY, Chung YW, Ryu CM, Kwon Y, Roh SH, Ryu JH, Lee WJ.","Nat Commun. 2025 Mar 4;16(1):2199. doi: 10.1038/s41467-025-57484-4.","Lee JW","Nat Commun","2025","2025/03/04","PMC11880416","","10.1038/s41467-025-57484-4"
"30837311","Activity-dependent visualization and control of neural circuits for courtship behavior in the fly Drosophila melanogaster","Takayanagi-Kiya S, Kiya T.","Proc Natl Acad Sci U S A. 2019 Mar 19;116(12):5715-5720. doi: 10.1073/pnas.1814628116. Epub 2019 Mar 5.","Takayanagi-Kiya S","Proc Natl Acad Sci U S A","2019","2019/03/07","PMC6431207","","10.1073/pnas.1814628116"
"28589937","Loss of Parkinson's disease-associated protein CHCHD2 affects mitochondrial crista structure and destabilizes cytochrome c","Meng H, Yamashita C, Shiba-Fukushima K, Inoshita T, Funayama M, Sato S, Hatta T, Natsume T, Umitsu M, Takagi J, Imai Y, Hattori N.","Nat Commun. 2017 Jun 7;8:15500. doi: 10.1038/ncomms15500.","Meng H","Nat Commun","2017","2017/06/08","PMC5467237","","10.1038/ncomms15500"
"31383864","Maintenance of cell type-specific connectivity and circuit function requires Tao kinase","Tenedini FM, Sáez González M, Hu C, Pedersen LH, Petruzzi MM, Spitzweck B, Wang D, Richter M, Petersen M, Szpotowicz E, Schweizer M, Sigrist SJ, Calderon de Anda F, Soba P.","Nat Commun. 2019 Aug 5;10(1):3506. doi: 10.1038/s41467-019-11408-1.","Tenedini FM","Nat Commun","2019","2019/08/07","PMC6683158","","10.1038/s41467-019-11408-1"
"31641138","A GABAergic Maf-expressing interneuron subset regulates the speed of locomotion in Drosophila","Babski H, Jovanic T, Surel C, Yoshikawa S, Zwart MF, Valmier J, Thomas JB, Enriquez J, Carroll P, Garcès A.","Nat Commun. 2019 Oct 22;10(1):4796. doi: 10.1038/s41467-019-12693-6.","Babski H","Nat Commun","2019","2019/10/24","PMC6805931","","10.1038/s41467-019-12693-6"
"33288763","Segment-specific optogenetic stimulation in Drosophila melanogaster with linear arrays of organic light-emitting diodes","Murawski C, Pulver SR, Gather MC.","Nat Commun. 2020 Dec 7;11(1):6248. doi: 10.1038/s41467-020-20013-6.","Murawski C","Nat Commun","2020","2020/12/08","PMC7721879","","10.1038/s41467-020-20013-6"
"36893230","The connectome of an insect brain","Winding M, Pedigo BD, Barnes CL, Patsolic HG, Park Y, Kazimiers T, Fushiki A, Andrade IV, Khandelwal A, Valdes-Aleman J, Li F, Randel N, Barsotti E, Correia A, Fetter RD, Hartenstein V, Priebe CE, Vogelstein JT, Cardona A, Zlatic M.","Science. 2023 Mar 10;379(6636):eadd9330. doi: 10.1126/science.add9330. Epub 2023 Mar 10.","Winding M","Science","2023","2023/03/09","PMC7614541","EMS175448","10.1126/science.add9330"
"25014658","Virtual finger boosts three-dimensional imaging and microsurgery as well as terabyte volume image visualization and analysis","Peng H, Tang J, Xiao H, Bria A, Zhou J, Butler V, Zhou Z, Gonzalez-Bellido PT, Oh SW, Chen J, Mitra A, Tsien RW, Zeng H, Ascoli GA, Iannello G, Hawrylycz M, Myers E, Long F.","Nat Commun. 2014 Jul 11;5:4342. doi: 10.1038/ncomms5342.","Peng H","Nat Commun","2014","2014/07/12","PMC4104457","","10.1038/ncomms5342"
"37644052","Heterogeneous receptor expression underlies non-uniform peptidergic modulation of olfaction in Drosophila","Sizemore TR, Jonaitis J, Dacks AM.","Nat Commun. 2023 Aug 30;14(1):5280. doi: 10.1038/s41467-023-41012-3.","Sizemore TR","Nat Commun","2023","2023/08/29","PMC10465596","","10.1038/s41467-023-41012-3"
"33149115","Sigma-1 receptor chaperones rescue nucleocytoplasmic transport deficit seen in cellular and Drosophila ALS/FTD models","Lee PT, Liévens JC, Wang SM, Chuang JY, Khalil B, Wu HE, Chang WC, Maurice T, Su TP.","Nat Commun. 2020 Nov 4;11(1):5580. doi: 10.1038/s41467-020-19396-3.","Lee PT","Nat Commun","2020","2020/11/05","PMC7642387","","10.1038/s41467-020-19396-3"
"23652013","Select interneuron clusters determine female sexual receptivity in Drosophila","Sakurai A, Koganezawa M, Yasunaga K, Emoto K, Yamamoto D.","Nat Commun. 2013;4:1825. doi: 10.1038/ncomms2837.","Sakurai A","Nat Commun","2013","2013/05/09","PMC3674241","","10.1038/ncomms2837"
"23818618","Transformation of odor selectivity from projection neurons to single mushroom body neurons mapped with dual-color calcium imaging","Li H, Li Y, Lei Z, Wang K, Guo A.","Proc Natl Acad Sci U S A. 2013 Jul 16;110(29):12084-9. doi: 10.1073/pnas.1305857110. Epub 2013 Jul 1.","Li H","Proc Natl Acad Sci U S A","2013","2013/07/03","PMC3718165","","10.1073/pnas.1305857110"
"31591396","Long-term memory is formed immediately without the need for protein synthesis-dependent consolidation in Drosophila","Zhao B, Sun J, Zhang X, Mo H, Niu Y, Li Q, Wang L, Zhong Y.","Nat Commun. 2019 Oct 7;10(1):4550. doi: 10.1038/s41467-019-12436-7.","Zhao B","Nat Commun","2019","2019/10/09","PMC6779902","","10.1038/s41467-019-12436-7"
"37217484","Allnighter pseudokinase-mediated feedback links proteostasis and sleep in Drosophila","Shekhar S, Moehlman AT, Park B, Ewnetu M, Tracy C, Titos I, Pawłowski K, Tagliabracci VS, Krämer H.","Nat Commun. 2023 May 22;14(1):2932. doi: 10.1038/s41467-023-38485-7.","Shekhar S","Nat Commun","2023","2023/05/22","PMC10203134","","10.1038/s41467-023-38485-7"
"28585544","Serotonin modulates a depression-like state in Drosophila responsive to lithium treatment","Ries AS, Hermanns T, Poeck B, Strauss R.","Nat Commun. 2017 Jun 6;8:15738. doi: 10.1038/ncomms15738.","Ries AS","Nat Commun","2017","2017/06/07","PMC5467214","","10.1038/ncomms15738"
"33876743","Integrins protect sensory neurons in models of paclitaxel-induced peripheral sensory neuropathy","Shin GJ, Pero ME, Hammond LA, Burgos A, Kumar A, Galindo SE, Lucas T, Bartolini F, Grueber WB.","Proc Natl Acad Sci U S A. 2021 Apr 13;118(15):e2006050118. doi: 10.1073/pnas.2006050118.","Shin GJ","Proc Natl Acad Sci U S A","2021","2021/04/20","PMC8053987","","10.1073/pnas.2006050118"
"35918358","Search performance and octopamine neuronal signaling mediate parasitoid induced changes in Drosophila oviposition behavior","Pang L, Liu Z, Chen J, Dong Z, Zhou S, Zhang Q, Lu Y, Sheng Y, Chen X, Huang J.","Nat Commun. 2022 Aug 2;13(1):4476. doi: 10.1038/s41467-022-32203-5.","Pang L","Nat Commun","2022","2022/08/02","PMC9345866","","10.1038/s41467-022-32203-5"
"30315165","Hub-organized parallel circuits of central circadian pacemaker neurons for visual photoentrainment in Drosophila","Li MT, Cao LH, Xiao N, Tang M, Deng B, Yang T, Yoshii T, Luo DG.","Nat Commun. 2018 Oct 12;9(1):4247. doi: 10.1038/s41467-018-06506-5.","Li MT","Nat Commun","2018","2018/10/14","PMC6185921","","10.1038/s41467-018-06506-5"
"37225688","Homeostatic synaptic plasticity rescues neural coding reliability","Rozenfeld E, Ehmann N, Manoim JE, Kittel RJ, Parnas M.","Nat Commun. 2023 May 24;14(1):2993. doi: 10.1038/s41467-023-38575-6.","Rozenfeld E","Nat Commun","2023","2023/05/24","PMC10209050","","10.1038/s41467-023-38575-6"
"39511225","HuD impairs neuromuscular junctions and induces apoptosis in human iPSC and Drosophila ALS models","Silvestri B, Mochi M, Mawrie D, de Turris V, Colantoni A, Borhy B, Medici M, Anderson EN, Garone MG, Zammerilla CP, Simula M, Ballarino M, Pandey UB, Rosa A.","Nat Commun. 2024 Nov 7;15(1):9618. doi: 10.1038/s41467-024-54004-8.","Silvestri B","Nat Commun","2024","2024/11/07","PMC11544248","","10.1038/s41467-024-54004-8"
"33602917","Dopaminergic mechanism underlying reward-encoding of punishment omission during reversal learning in Drosophila","McCurdy LY, Sareen P, Davoudian PA, Nitabach MN.","Nat Commun. 2021 Feb 18;12(1):1115. doi: 10.1038/s41467-021-21388-w.","McCurdy LY","Nat Commun","2021","2021/02/19","PMC7893153","","10.1038/s41467-021-21388-w"
"34078905","UBE4B, a microRNA-9 target gene, promotes autophagy-mediated Tau degradation","Subramanian M, Hyeon SJ, Das T, Suh YS, Kim YK, Lee JS, Song EJ, Ryu H, Yu K.","Nat Commun. 2021 Jun 2;12(1):3291. doi: 10.1038/s41467-021-23597-9.","Subramanian M","Nat Commun","2021","2021/06/03","PMC8172564","","10.1038/s41467-021-23597-9"
"26879809","Mechanisms of amphetamine action illuminated through optical monitoring of dopamine synaptic vesicles in Drosophila brain","Freyberg Z, Sonders MS, Aguilar JI, Hiranita T, Karam CS, Flores J, Pizzo AB, Zhang Y, Farino ZJ, Chen A, Martin CA, Kopajtic TA, Fei H, Hu G, Lin YY, Mosharov EV, McCabe BD, Freyberg R, Wimalasena K, Hsin LW, Sames D, Krantz DE, Katz JL, Sulzer D, Javitch JA.","Nat Commun. 2016 Feb 16;7:10652. doi: 10.1038/ncomms10652.","Freyberg Z","Nat Commun","2016","2016/02/17","PMC4757768","","10.1038/ncomms10652"
"39541350","BIFROST: A method for registering diverse imaging datasets of the Drosophila brain","Brezovec BE, Berger AB, Hao YA, Lin A, Ahmed OM, Pacheco DA, Thiberge SY, Murthy M, Clandinin TR.","Proc Natl Acad Sci U S A. 2024 Nov 19;121(47):e2322687121. doi: 10.1073/pnas.2322687121. Epub 2024 Nov 14.","Brezovec BE","Proc Natl Acad Sci U S A","2024","2024/11/14","PMC11588091","","10.1073/pnas.2322687121"
"33828296","Astrocytes close a motor circuit critical period","Ackerman SD, Perez-Catalan NA, Freeman MR, Doe CQ.","Nature. 2021 Apr;592(7854):414-420. doi: 10.1038/s41586-021-03441-2. Epub 2021 Apr 7.","Ackerman SD","Nature","2021","2021/04/08","PMC9901311","NIHMS1858296","10.1038/s41586-021-03441-2"
"36104353","Mettl3-dependent m(6)A modification attenuates the brain stress response in Drosophila","Perlegos AE, Shields EJ, Shen H, Liu KF, Bonini NM.","Nat Commun. 2022 Sep 14;13(1):5387. doi: 10.1038/s41467-022-33085-3.","Perlegos AE","Nat Commun","2022","2022/09/14","PMC9474545","","10.1038/s41467-022-33085-3"
"32792493","Dscam1 establishes the columnar units through lineage-dependent repulsion between sister neurons in the fly brain","Liu C, Trush O, Han X, Wang M, Takayama R, Yasugi T, Hayashi T, Sato M.","Nat Commun. 2020 Aug 13;11(1):4067. doi: 10.1038/s41467-020-17931-w.","Liu C","Nat Commun","2020","2020/08/15","PMC7426427","","10.1038/s41467-020-17931-w"
"25761586","Local endocytosis triggers dendritic thinning and pruning in Drosophila sensory neurons","Kanamori T, Yoshino J, Yasunaga K, Dairyo Y, Emoto K.","Nat Commun. 2015 Mar 12;6:6515. doi: 10.1038/ncomms7515.","Kanamori T","Nat Commun","2015","2015/03/13","","","10.1038/ncomms7515"
"31213548","Drosophila melanogaster foraging regulates a nociceptive-like escape behavior through a developmentally plastic sensory circuit","Dason JS, Cheung A, Anreiter I, Montemurri VA, Allen AM, Sokolowski MB.","Proc Natl Acad Sci U S A. 2020 Sep 22;117(38):23286-23291. doi: 10.1073/pnas.1820840116. Epub 2019 Jun 18.","Dason JS","Proc Natl Acad Sci U S A","2020","2019/06/20","PMC7519308","","10.1073/pnas.1820840116"
"34099654","The steroid-hormone ecdysone coordinates parallel pupariation neuromotor and morphogenetic subprograms via epidermis-to-neuron Dilp8-Lgr3 signal induction","Heredia F, Volonté Y, Pereirinha J, Fernandez-Acosta M, Casimiro AP, Belém CG, Viegas F, Tanaka K, Menezes J, Arana M, Cardoso GA, Macedo A, Kotowicz M, Prado Spalm FH, Dibo MJ, Monfardini RD, Torres TT, Mendes CS, Garelli A, Gontijo AM.","Nat Commun. 2021 Jun 7;12(1):3328. doi: 10.1038/s41467-021-23218-5.","Heredia F","Nat Commun","2021","2021/06/08","PMC8184853","","10.1038/s41467-021-23218-5"
"35794476","The neuronal logic of how internal states control food choice","Münch D, Goldschmidt D, Ribeiro C.","Nature. 2022 Jul;607(7920):747-755. doi: 10.1038/s41586-022-04909-5. Epub 2022 Jul 6.","Münch D","Nature","2022","2022/07/06","","","10.1038/s41586-022-04909-5"
"35091473","Valence opponency in peripheral olfactory processing","Wu ST, Chen JY, Martin V, Ng R, Zhang Y, Grover D, Greenspan RJ, Aljadeff J, Su CY.","Proc Natl Acad Sci U S A. 2022 Feb 1;119(5):e2120134119. doi: 10.1073/pnas.2120134119.","Wu ST","Proc Natl Acad Sci U S A","2022","2022/01/29","PMC8812543","","10.1073/pnas.2120134119"
"29795225","Targeting RNA structure in SMN2 reverses spinal muscular atrophy molecular phenotypes","Garcia-Lopez A, Tessaro F, Jonker HRA, Wacker A, Richter C, Comte A, Berntenis N, Schmucki R, Hatje K, Petermann O, Chiriano G, Perozzo R, Sciarra D, Konieczny P, Faustino I, Fournet G, Orozco M, Artero R, Metzger F, Ebeling M, Goekjian P, Joseph B, Schwalbe H, Scapozza L.","Nat Commun. 2018 May 23;9(1):2032. doi: 10.1038/s41467-018-04110-1.","Garcia-Lopez A","Nat Commun","2018","2018/05/26","PMC5966403","","10.1038/s41467-018-04110-1"
"19279637","Distinct sensory representations of wind and near-field sound in the Drosophila brain","Yorozu S, Wong A, Fischer BJ, Dankert H, Kernan MJ, Kamikouchi A, Ito K, Anderson DJ.","Nature. 2009 Mar 12;458(7235):201-5. doi: 10.1038/nature07843.","Yorozu S","Nature","2009","2009/03/13","PMC2755041","NIHMS103026","10.1038/nature07843"
"39567699","Social state alters vision using three circuit mechanisms in Drosophila","Schretter CE, Hindmarsh Sten T, Klapoetke N, Shao M, Nern A, Dreher M, Bushey D, Robie AA, Taylor AL, Branson K, Otopalik A, Ruta V, Rubin GM.","Nature. 2025 Jan;637(8046):646-653. doi: 10.1038/s41586-024-08255-6. Epub 2024 Nov 20.","Schretter CE","Nature","2025","2024/11/20","PMC11735400","","10.1038/s41586-024-08255-6"
"33473212","Dopamine-based mechanism for transient forgetting","Sabandal JM, Berry JA, Davis RL.","Nature. 2021 Mar;591(7850):426-430. doi: 10.1038/s41586-020-03154-y. Epub 2021 Jan 20.","Sabandal JM","Nature","2021","2021/01/21","PMC8522469","NIHMS1654345","10.1038/s41586-020-03154-y"
"33828096","Intracellular trafficking of Notch orchestrates temporal dynamics of Notch activity in the fly brain","Wang M, Han X, Liu C, Takayama R, Yasugi T, Ei SI, Nagayama M, Tanaka Y, Sato M.","Nat Commun. 2021 Apr 7;12(1):2083. doi: 10.1038/s41467-021-22442-3.","Wang M","Nat Commun","2021","2021/04/08","PMC8027629","","10.1038/s41467-021-22442-3"
"39419973","SUMOylation of Warts kinase promotes neural stem cell reactivation","Gao Y, Tan YS, Lin J, Chew LY, Aung HY, Palliyana B, Gujar MR, Lin KY, Kondo S, Wang H.","Nat Commun. 2024 Oct 17;15(1):8557. doi: 10.1038/s41467-024-52569-y.","Gao Y","Nat Commun","2024","2024/10/17","PMC11487185","","10.1038/s41467-024-52569-y"
